Type,TimeStamp,Latitude,Longitude,HAccuracy,Speed,Course
0,2017-09-26 14:11:30 +0000,43.943275,-90.722061,5,34.389999,91.757812
0,2017-09-26 14:11:33 +0000,43.943248,-90.720764,5,34.490002,92.109375
0,2017-09-26 14:11:38 +0000,43.943193,-90.71863,5,34.619999,91.757812
0,2017-09-26 14:11:41 +0000,43.943167,-90.717337,5,34.459999,91.40625
0,2017-09-26 14:11:46 +0000,43.943109,-90.715187,5,34.529999,92.109375
0,2017-09-26 14:11:49 +0000,43.94308,-90.713898,5,34.59,91.757812
0,2017-09-26 14:11:52 +0000,43.943061,-90.712608,5,34.669998,90.703125
0,2017-09-26 14:11:55 +0000,43.94306,-90.711315,5,34.82,90
0,2017-09-26 14:12:00 +0000,43.943065,-90.709149,5,34.849998,89.648438
0,2017-09-26 14:12:03 +0000,43.94306,-90.707846,5,34.799999,90
0,2017-09-26 14:12:08 +0000,43.943069,-90.705681,5,34.619999,89.648438
0,2017-09-26 14:12:11 +0000,43.943065,-90.704388,5,34.5,90.351562
0,2017-09-26 14:12:16 +0000,43.943068,-90.702236,5,34.470001,89.648438
0,2017-09-26 14:12:19 +0000,43.943074,-90.70095,5,34.529999,90
0,2017-09-26 14:12:24 +0000,43.943072,-90.698792,5,34.740002,90
0,2017-09-26 14:12:27 +0000,43.943071,-90.697496,5,34.709999,90
0,2017-09-26 14:12:32 +0000,43.94307,-90.695333,5,34.880001,90
0,2017-09-26 14:12:35 +0000,43.943072,-90.694026,5,34.849998,90
0,2017-09-26 14:12:40 +0000,43.943073,-90.691862,5,34.82,90
0,2017-09-26 14:12:43 +0000,43.943078,-90.690561,5,34.720001,90
0,2017-09-26 14:12:48 +0000,43.94308,-90.688402,5,34.709999,90
0,2017-09-26 14:12:51 +0000,43.94308,-90.687104,5,34.75,90
0,2017-09-26 14:12:56 +0000,43.943079,-90.684936,5,34.73,90.351562
0,2017-09-26 14:12:59 +0000,43.94306,-90.683636,5,34.759998,92.109375
0,2017-09-26 14:13:04 +0000,43.942945,-90.681485,5,34.790001,95.976562
0,2017-09-26 14:13:07 +0000,43.942816,-90.680194,5,34.82,98.4375
0,2017-09-26 14:13:12 +0000,43.942555,-90.678052,5,34.490002,99.84375
0,2017-09-26 14:13:15 +0000,43.942386,-90.676782,5,34.380001,100.195312
0,2017-09-26 14:13:20 +0000,43.942117,-90.674762,5,32.389999,100.195312
0,2017-09-26 14:13:24 +0000,43.941921,-90.673239,5,30.969999,100.195312
0,2017-09-26 14:13:29 +0000,43.941664,-90.671318,5,31.700001,100.195312
0,2017-09-26 14:13:33 +0000,43.941457,-90.669719,5,32.869999,100.195312
0,2017-09-26 14:13:38 +0000,43.941197,-90.667727,5,32.220001,100.195312
0,2017-09-26 14:13:42 +0000,43.940972,-90.666165,5,32.049999,102.304688
0,2017-09-26 14:13:47 +0000,43.940738,-90.664189,5,32.16,98.4375
0,2017-09-26 14:13:51 +0000,43.940544,-90.66264,5,30.879999,100.195312
0,2017-09-26 14:13:56 +0000,43.940301,-90.660769,5,30.41,100.195312
0,2017-09-26 14:14:00 +0000,43.940117,-90.659277,5,30.950001,98.789062
0,2017-09-26 14:14:05 +0000,43.939962,-90.657345,5,31.469999,95.976562
0,2017-09-26 14:14:09 +0000,43.939874,-90.655812,5,30.049999,95.273438
0,2017-09-26 14:14:14 +0000,43.939836,-90.654076,5,27.110001,91.757812
0,2017-09-26 14:14:18 +0000,43.939813,-90.652728,5,27.049999,91.054688
0,2017-09-26 14:14:23 +0000,43.939794,-90.651033,5,27.540001,90.703125
0,2017-09-26 14:14:27 +0000,43.939762,-90.649658,5,27.9,91.40625
0,2017-09-26 14:14:32 +0000,43.93973,-90.647879,5,28.889999,91.40625
0,2017-09-26 14:14:36 +0000,43.939706,-90.646388,5,30.15,91.054688
0,2017-09-26 14:14:41 +0000,43.93968,-90.644536,5,29.6,91.054688
0,2017-09-26 14:14:45 +0000,43.93966,-90.643061,5,29.76,91.40625
0,2017-09-26 14:14:50 +0000,43.939597,-90.641143,5,31.719999,93.515625
0,2017-09-26 14:14:53 +0000,43.939571,-90.639883,5,34.07,91.054688
0,2017-09-26 14:14:58 +0000,43.939528,-90.637623,5,37.669998,91.054688
0,2017-09-26 14:15:01 +0000,43.939514,-90.636169,5,39.59,91.054688
0,2017-09-26 14:15:06 +0000,43.939524,-90.63365,5,41.439999,89.648438
0,2017-09-26 14:15:09 +0000,43.93951,-90.632157,5,39.279999,91.40625
0,2017-09-26 14:15:14 +0000,43.939468,-90.629823,5,35.57,90.703125
0,2017-09-26 14:15:17 +0000,43.939449,-90.628528,5,33.939999,90.703125
0,2017-09-26 14:15:22 +0000,43.939411,-90.626403,5,34.360001,91.054688
0,2017-09-26 14:15:25 +0000,43.939395,-90.625118,5,34.450001,91.054688
0,2017-09-26 14:15:30 +0000,43.939358,-90.622974,5,34.580002,91.40625
0,2017-09-26 14:15:33 +0000,43.939338,-90.621677,5,34.619999,91.054688
0,2017-09-26 14:15:38 +0000,43.939314,-90.619502,5,34.700001,91.054688
0,2017-09-26 14:15:41 +0000,43.939296,-90.618194,5,34.790001,91.40625
0,2017-09-26 14:15:46 +0000,43.939256,-90.616015,5,34.689999,91.054688
0,2017-09-26 14:15:49 +0000,43.939246,-90.614726,5,34.720001,91.054688
0,2017-09-26 14:15:54 +0000,43.939207,-90.612579,5,34.639999,91.40625
0,2017-09-26 14:15:57 +0000,43.939201,-90.611281,5,34.619999,91.054688
0,2017-09-26 14:16:02 +0000,43.939163,-90.609135,5,34.619999,91.757812
0,2017-09-26 14:16:05 +0000,43.939136,-90.607838,5,34.630001,90.703125
0,2017-09-26 14:16:10 +0000,43.939111,-90.605687,5,34.82,91.054688
0,2017-09-26 14:16:13 +0000,43.939102,-90.604392,5,35.009998,90.703125
0,2017-09-26 14:16:18 +0000,43.939083,-90.602199,5,35.169998,90.351562
0,2017-09-26 14:16:21 +0000,43.939078,-90.600867,5,35.23,90.703125
0,2017-09-26 14:16:26 +0000,43.939053,-90.598664,5,35.099998,90.703125
0,2017-09-26 14:16:29 +0000,43.939045,-90.597356,5,35.029999,90
0,2017-09-26 14:16:34 +0000,43.939099,-90.595194,5,34.77,85.429688
0,2017-09-26 14:16:37 +0000,43.939203,-90.593905,5,34.700001,82.617188
0,2017-09-26 14:16:42 +0000,43.939448,-90.59178,5,34.619999,79.453125
0,2017-09-26 14:16:45 +0000,43.939646,-90.590519,5,34.610001,76.289062
0,2017-09-26 14:16:50 +0000,43.940071,-90.588446,5,34.869999,72.070312
0,2017-09-26 14:16:52 +0000,43.940276,-90.587631,5,34.810001,70.3125
0,2017-09-26 14:16:56 +0000,43.940728,-90.586023,5,34.779999,67.148438
0,2017-09-26 14:17:01 +0000,43.941387,-90.58406,5,34.5,62.929688
0,2017-09-26 14:17:05 +0000,43.94198,-90.582551,5,34.509998,61.171875
0,2017-09-26 14:17:10 +0000,43.942717,-90.58063,5,34.849998,61.523438
0,2017-09-26 14:17:14 +0000,43.94332,-90.579112,5,34.75,61.523438
0,2017-09-26 14:17:19 +0000,43.944046,-90.577175,5,34.849998,63.632812
0,2017-09-26 14:17:23 +0000,43.944522,-90.575566,5,34.84,70.3125
0,2017-09-26 14:17:28 +0000,43.944894,-90.573462,5,34.740002,79.453125
0,2017-09-26 14:17:31 +0000,43.945033,-90.57218,5,34.66,81.5625
0,2017-09-26 14:17:36 +0000,43.945275,-90.570035,5,34.610001,81.210938
0,2017-09-26 14:17:39 +0000,43.945414,-90.568762,5,34.650002,81.5625
0,2017-09-26 14:17:44 +0000,43.945641,-90.566621,5,34.689999,81.210938
0,2017-09-26 14:17:47 +0000,43.945777,-90.565332,5,34.639999,81.5625
0,2017-09-26 14:17:52 +0000,43.946013,-90.563209,5,34.57,81.5625
0,2017-09-26 14:17:55 +0000,43.94615,-90.561931,5,34.560001,81.5625
0,2017-09-26 14:18:00 +0000,43.94638,-90.559795,5,34.700001,81.210938
0,2017-09-26 14:18:03 +0000,43.946529,-90.558516,5,34.709999,81.210938
0,2017-09-26 14:18:08 +0000,43.946762,-90.556378,5,34.77,81.5625
0,2017-09-26 14:18:11 +0000,43.946904,-90.555094,5,34.759998,81.210938
0,2017-09-26 14:18:16 +0000,43.947139,-90.552955,5,34.599998,81.210938
0,2017-09-26 14:18:19 +0000,43.947303,-90.551685,5,34.57,79.101562
0,2017-09-26 14:18:24 +0000,43.947739,-90.54961,5,34.689999,72.070312
0,2017-09-26 14:18:28 +0000,43.948177,-90.547986,5,34.869999,68.203125
0,2017-09-26 14:18:33 +0000,43.948854,-90.546031,5,34.77,62.226562
0,2017-09-26 14:18:37 +0000,43.949485,-90.544547,5,34.560001,58.007812
0,2017-09-26 14:18:42 +0000,43.950346,-90.542754,5,34.650002,56.25
0,2017-09-26 14:18:46 +0000,43.950987,-90.541265,5,34.450001,62.226562
0,2017-09-26 14:18:51 +0000,43.951549,-90.539292,5,34.189999,72.773438
0,2017-09-26 14:18:54 +0000,43.951742,-90.538042,5,34.240002,79.804688
0,2017-09-26 14:18:59 +0000,43.951837,-90.535915,5,34.48,89.648438
0,2017-09-26 14:19:02 +0000,43.951842,-90.534615,5,34.650002,88.59375
0,2017-09-26 14:19:07 +0000,43.951996,-90.532466,5,34.939999,80.15625
0,2017-09-26 14:19:10 +0000,43.952194,-90.531182,5,35.02,76.992188
0,2017-09-26 14:19:15 +0000,43.952559,-90.529059,5,34.93,77.34375
0,2017-09-26 14:19:18 +0000,43.952742,-90.527782,5,34.91,79.804688
0,2017-09-26 14:19:23 +0000,43.952973,-90.525634,5,34.82,83.671875
0,2017-09-26 14:19:26 +0000,43.95306,-90.524353,5,34.689999,86.132812
0,2017-09-26 14:19:31 +0000,43.953106,-90.522203,5,34.59,89.648438
0,2017-09-26 14:19:34 +0000,43.953107,-90.520907,5,34.619999,89.648438
0,2017-09-26 14:19:39 +0000,43.953115,-90.518729,5,35.029999,90.351562
0,2017-09-26 14:19:42 +0000,43.953122,-90.517429,5,35.150002,90
0,2017-09-26 14:19:47 +0000,43.953228,-90.515244,5,34.98,80.859375
0,2017-09-26 14:19:50 +0000,43.953412,-90.513969,5,34.900002,76.992188
0,2017-09-26 14:19:55 +0000,43.953878,-90.511899,5,34.669998,68.203125
0,2017-09-26 14:19:59 +0000,43.954418,-90.510341,5,34.599998,60.820312
0,2017-09-26 14:20:04 +0000,43.955269,-90.508523,5,34.610001,54.84375
0,2017-09-26 14:20:08 +0000,43.95599,-90.507098,5,34.470001,55.546875
0,2017-09-26 14:20:13 +0000,43.956876,-90.505341,5,34.560001,55.195312
0,2017-09-26 14:20:17 +0000,43.957597,-90.503921,5,34.57,55.195312
0,2017-09-26 14:20:22 +0000,43.95849,-90.502159,5,34.599998,55.195312
0,2017-09-26 14:20:26 +0000,43.959198,-90.500761,5,34.66,54.84375
0,2017-09-26 14:20:31 +0000,43.960102,-90.498972,5,34.84,55.546875
0,2017-09-26 14:20:35 +0000,43.960787,-90.497557,5,34.849998,55.898438
0,2017-09-26 14:20:40 +0000,43.961647,-90.495743,5,34.700001,56.953125
0,2017-09-26 14:20:44 +0000,43.96231,-90.494286,5,34.700001,57.304688
0,2017-09-26 14:20:49 +0000,43.963141,-90.492486,5,34.41,57.304688
0,2017-09-26 14:20:53 +0000,43.963826,-90.491046,5,34.369999,56.953125
0,2017-09-26 14:20:58 +0000,43.964658,-90.48925,5,34.48,57.304688
0,2017-09-26 14:21:02 +0000,43.965344,-90.487782,5,34.619999,57.304688
0,2017-09-26 14:21:07 +0000,43.966198,-90.485962,5,34.939999,56.953125
0,2017-09-26 14:21:11 +0000,43.966886,-90.484492,5,35.040001,57.304688
0,2017-09-26 14:21:16 +0000,43.967739,-90.482674,5,35.029999,56.25
0,2017-09-26 14:21:20 +0000,43.968434,-90.481246,5,34.810001,56.601562
0,2017-09-26 14:21:25 +0000,43.969292,-90.479431,5,34.5,56.601562
0,2017-09-26 14:21:29 +0000,43.969982,-90.477987,5,34.439999,56.25
0,2017-09-26 14:21:34 +0000,43.970844,-90.476188,5,34.400002,56.25
0,2017-09-26 14:21:38 +0000,43.971534,-90.474772,5,34.290001,56.601562
0,2017-09-26 14:21:43 +0000,43.972373,-90.472991,5,34.599998,56.601562
0,2017-09-26 14:21:47 +0000,43.973064,-90.471531,5,34.98,56.601562
0,2017-09-26 14:21:52 +0000,43.973937,-90.469697,5,35.130001,56.601562
0,2017-09-26 14:21:53 +0000,43.974112,-90.46933,5,35.139999,56.601562
0,2017-09-26 14:21:56 +0000,43.974623,-90.46824,5,34.990002,56.601562
0,2017-09-26 14:22:01 +0000,43.975474,-90.466455,5,34.5,56.25
0,2017-09-26 14:22:05 +0000,43.976142,-90.465011,5,34.439999,56.25
0,2017-09-26 14:22:10 +0000,43.977016,-90.463223,5,34.43,56.601562
0,2017-09-26 14:22:14 +0000,43.977694,-90.461777,5,34.330002,57.304688
0,2017-09-26 14:22:19 +0000,43.978539,-90.459959,5,34.889999,56.25
0,2017-09-26 14:22:23 +0000,43.979255,-90.45852,5,35.110001,56.601562
0,2017-09-26 14:22:28 +0000,43.980133,-90.456674,5,35,58.710938
0,2017-09-26 14:22:32 +0000,43.980741,-90.455149,5,34.709999,62.226562
0,2017-09-26 14:22:37 +0000,43.981413,-90.453238,5,34.43,66.09375
0,2017-09-26 14:22:41 +0000,43.981877,-90.451632,5,34.639999,69.609375
0,2017-09-26 14:22:46 +0000,43.982376,-90.449578,5,34.869999,73.476562
0,2017-09-26 14:22:49 +0000,43.982677,-90.448336,5,34.669998,72.421875
0,2017-09-26 14:22:54 +0000,43.983133,-90.446693,5,22.469999,62.226562
0,2017-09-26 14:22:59 +0000,43.983678,-90.445694,5,21.51,47.109375
0,2017-09-26 14:23:05 +0000,43.98477,-90.444615,5,26.74,25.664062
0,2017-09-26 14:23:10 +0000,43.985981,-90.444187,5,27.469999,4.21875
0,2017-09-26 14:23:14 +0000,43.986991,-90.444305,5,27.59,347.695312
0,2017-09-26 14:23:19 +0000,43.988137,-90.444947,5,28.16,328.359375
0,2017-09-26 14:23:24 +0000,43.98909,-90.446176,5,29.48,306.5625
0,2017-09-26 14:23:28 +0000,43.989577,-90.447447,5,29.01,294.609375
0,2017-09-26 14:23:33 +0000,43.990132,-90.449127,5,29.879999,294.257812
0,2017-09-26 14:23:37 +0000,43.990561,-90.450476,5,30.129999,294.257812
0,2017-09-26 14:23:42 +0000,43.991126,-90.452254,5,32.860001,293.90625
0,2017-09-26 14:23:46 +0000,43.991634,-90.453835,5,36.209999,294.257812
0,2017-09-26 14:23:51 +0000,43.992336,-90.455972,5,37.799999,293.90625
0,2017-09-26 14:23:54 +0000,43.992738,-90.457239,5,36.52,293.554688
0,2017-09-26 14:23:59 +0000,43.993403,-90.459246,5,33.540001,294.257812
0,2017-09-26 14:24:03 +0000,43.993865,-90.460701,5,31.34,293.554688
0,2017-09-26 14:24:08 +0000,43.994404,-90.462451,5,30.33,293.554688
0,2017-09-26 14:24:12 +0000,43.994845,-90.463835,5,30.35,293.90625
0,2017-09-26 14:24:17 +0000,43.995392,-90.465541,5,29.290001,293.90625
0,2017-09-26 14:24:21 +0000,43.995866,-90.466806,5,28.469999,300.9375
0,2017-09-26 14:24:26 +0000,43.996556,-90.468205,5,26.51,310.429688
0,2017-09-26 14:24:31 +0000,43.997566,-90.469052,5,25.440001,336.445312
0,2017-09-26 14:24:36 +0000,43.998357,-90.469794,5,18.67,311.835938
4,2017-09-26 14:24:36 +0000,43.873177,-91.189847,5,-1,-1
0,2017-09-26 14:24:41 +0000,43.998692,-90.470444,5,6.86,303.046875
0,2017-09-26 14:24:46 +0000,43.998723,-90.470576,5,4.87,268.945312
0,2017-09-26 14:24:52 +0000,43.998364,-90.471086,5,14.12,215.15625
0,2017-09-26 14:24:57 +0000,43.997712,-90.471731,5,18.690001,213.046875
0,2017-09-26 14:25:02 +0000,43.997082,-90.472284,5,14.69,216.5625
0,2017-09-26 14:25:08 +0000,43.99665,-90.472546,5,5.97,158.203125
0,2017-09-26 14:25:13 +0000,43.996518,-90.472025,5,13.67,99.492188
0,2017-09-26 14:25:18 +0000,43.996407,-90.470864,5,22.540001,93.867188
0,2017-09-26 14:25:23 +0000,43.996243,-90.46926,5,28.76,106.875
0,2017-09-26 14:25:27 +0000,43.995784,-90.467861,5,31.9,118.828125
0,2017-09-26 14:25:32 +0000,43.995082,-90.466042,5,35.32,118.125
0,2017-09-26 14:25:36 +0000,43.994487,-90.464424,5,37.310001,118.828125
0,2017-09-26 14:25:41 +0000,43.993658,-90.462333,5,39.509998,117.773438
0,2017-09-26 14:25:44 +0000,43.99315,-90.461044,5,38.360001,119.179688
0,2017-09-26 14:25:49 +0000,43.992331,-90.459022,5,36.259998,119.179688
0,2017-09-26 14:25:53 +0000,43.991714,-90.457505,5,34.439999,119.179688
0,2017-09-26 14:25:58 +0000,43.990901,-90.45568,5,34.950001,123.398438
0,2017-09-26 14:26:02 +0000,43.990164,-90.454279,5,34.540001,126.914062
0,2017-09-26 14:26:07 +0000,43.989148,-90.4526,5,34.889999,130.78125
0,2017-09-26 14:26:12 +0000,43.988066,-90.451036,5,34.709999,135
0,2017-09-26 14:26:17 +0000,43.986939,-90.449532,5,34.540001,136.757812
0,2017-09-26 14:26:22 +0000,43.985837,-90.44804,5,34.209999,134.296875
0,2017-09-26 14:26:27 +0000,43.98485,-90.446396,5,34.560001,125.15625
0,2017-09-26 14:26:31 +0000,43.984189,-90.444894,5,35.169998,117.070312
0,2017-09-26 14:26:36 +0000,43.983612,-90.442849,5,35.32,107.226562
0,2017-09-26 14:26:39 +0000,43.983378,-90.441575,5,34.82,100.898438
0,2017-09-26 14:26:44 +0000,43.983202,-90.439471,5,34.41,93.164062
0,2017-09-26 14:26:47 +0000,43.983133,-90.438178,5,34.700001,94.570312
0,2017-09-26 14:26:52 +0000,43.98293,-90.436029,5,35.009998,100.546875
0,2017-09-26 14:26:54 +0000,43.982803,-90.43518,5,34.959999,102.304688
0,2017-09-26 14:26:57 +0000,43.982565,-90.433904,5,34.959999,106.171875
0,2017-09-26 14:27:02 +0000,43.982057,-90.431842,5,34.860001,111.796875
0,2017-09-26 14:27:06 +0000,43.981537,-90.430251,5,34.779999,115.664062
0,2017-09-26 14:27:11 +0000,43.980831,-90.428318,5,34.599998,117.421875
0,2017-09-26 14:27:15 +0000,43.980275,-90.426786,5,34.689999,116.367188
0,2017-09-26 14:27:20 +0000,43.979587,-90.424852,5,34.740002,116.71875
0,2017-09-26 14:27:24 +0000,43.979015,-90.423331,5,34.689999,116.71875
0,2017-09-26 14:27:29 +0000,43.978306,-90.421417,5,34.59,117.421875
0,2017-09-26 14:27:33 +0000,43.977754,-90.41986,5,34.650002,117.070312
0,2017-09-26 14:27:38 +0000,43.977059,-90.41792,5,34.700001,116.71875
0,2017-09-26 14:27:42 +0000,43.976508,-90.416357,5,34.740002,117.070312
0,2017-09-26 14:27:47 +0000,43.975782,-90.414426,5,34.720001,116.71875
0,2017-09-26 14:27:51 +0000,43.975232,-90.412853,5,34.740002,117.070312
0,2017-09-26 14:27:56 +0000,43.974513,-90.410943,5,34.66,116.71875
0,2017-09-26 14:28:00 +0000,43.97394,-90.409411,5,34.720001,116.71875
0,2017-09-26 14:28:05 +0000,43.973247,-90.407488,5,34.779999,117.070312
0,2017-09-26 14:28:09 +0000,43.972672,-90.405955,5,34.669998,116.71875
0,2017-09-26 14:28:14 +0000,43.971955,-90.404032,5,34.68,116.71875
0,2017-09-26 14:28:18 +0000,43.97139,-90.402481,5,34.77,117.070312
0,2017-09-26 14:28:23 +0000,43.970674,-90.400543,5,34.77,116.71875
0,2017-09-26 14:28:27 +0000,43.970108,-90.398996,5,34.77,117.070312
0,2017-09-26 14:28:32 +0000,43.969407,-90.397056,5,34.66,117.070312
0,2017-09-26 14:28:36 +0000,43.968836,-90.395544,5,34.700001,116.71875
0,2017-09-26 14:28:41 +0000,43.968129,-90.393598,5,34.919998,117.070312
0,2017-09-26 14:28:45 +0000,43.967571,-90.392037,5,34.939999,116.71875
0,2017-09-26 14:28:50 +0000,43.966862,-90.390111,5,34.650002,117.070312
0,2017-09-26 14:28:54 +0000,43.96629,-90.388602,5,34.580002,116.71875
0,2017-09-26 14:28:59 +0000,43.965586,-90.38667,5,34.610001,116.71875
0,2017-09-26 14:29:03 +0000,43.96501,-90.385133,5,34.73,117.070312
0,2017-09-26 14:29:08 +0000,43.964294,-90.38319,5,34.799999,116.71875
0,2017-09-26 14:29:12 +0000,43.963742,-90.381621,5,34.830002,116.367188
0,2017-09-26 14:29:17 +0000,43.963062,-90.379689,5,34.610001,114.960938
0,2017-09-26 14:29:21 +0000,43.962537,-90.378124,5,34.799999,114.609375
0,2017-09-26 14:29:26 +0000,43.961904,-90.376141,5,34.93,113.203125
0,2017-09-26 14:29:30 +0000,43.961416,-90.374542,5,34.810001,112.5
0,2017-09-26 14:29:35 +0000,43.960811,-90.372544,5,34.689999,112.5
0,2017-09-26 14:29:39 +0000,43.960345,-90.370938,5,34.630001,112.148438
0,2017-09-26 14:29:44 +0000,43.959775,-90.368931,5,34.73,111.796875
0,2017-09-26 14:29:48 +0000,43.959316,-90.367322,5,34.779999,112.148438
0,2017-09-26 14:29:53 +0000,43.958704,-90.365344,5,34.869999,111.796875
0,2017-09-26 14:29:57 +0000,43.95823,-90.363746,5,34.77,112.148438
0,2017-09-26 14:30:02 +0000,43.957636,-90.361747,5,34.700001,112.148438
0,2017-09-26 14:30:06 +0000,43.957166,-90.360149,5,34.630001,112.148438
0,2017-09-26 14:30:11 +0000,43.956567,-90.358137,5,34.580002,112.5
0,2017-09-26 14:30:15 +0000,43.956104,-90.356543,5,34.650002,112.148438
0,2017-09-26 14:30:20 +0000,43.95551,-90.354532,5,34.740002,112.148438
0,2017-09-26 14:30:24 +0000,43.955023,-90.352933,5,34.779999,112.5
0,2017-09-26 14:30:29 +0000,43.954446,-90.350932,5,34.799999,111.796875
0,2017-09-26 14:30:33 +0000,43.953979,-90.349308,5,34.779999,112.5
0,2017-09-26 14:30:38 +0000,43.95338,-90.347307,5,34.75,112.851562
0,2017-09-26 14:30:42 +0000,43.952879,-90.345735,5,34.689999,114.257812
0,2017-09-26 14:30:47 +0000,43.952241,-90.343748,5,34.68,114.960938
0,2017-09-26 14:30:51 +0000,43.951707,-90.342167,5,34.68,114.960938
0,2017-09-26 14:30:56 +0000,43.951056,-90.340205,5,34.790001,114.257812
0,2017-09-26 14:31:00 +0000,43.950535,-90.338624,5,34.860001,114.609375
0,2017-09-26 14:31:05 +0000,43.949888,-90.336644,5,34.91,114.960938
0,2017-09-26 14:31:09 +0000,43.949359,-90.335091,5,34.810001,114.609375
0,2017-09-26 14:31:14 +0000,43.948704,-90.333155,5,34.5,114.609375
0,2017-09-26 14:31:18 +0000,43.948176,-90.331597,5,34.610001,114.609375
0,2017-09-26 14:31:23 +0000,43.947512,-90.32963,5,34.959999,114.609375
0,2017-09-26 14:31:27 +0000,43.94698,-90.328044,5,34.810001,114.960938
0,2017-09-26 14:31:32 +0000,43.946315,-90.326084,5,34.740002,116.367188
0,2017-09-26 14:31:36 +0000,43.945784,-90.324528,5,34.439999,114.257812
0,2017-09-26 14:31:41 +0000,43.945142,-90.322557,5,34.599998,114.257812
0,2017-09-26 14:31:45 +0000,43.944622,-90.320985,5,34.650002,114.609375
0,2017-09-26 14:31:50 +0000,43.943968,-90.319006,5,35.080002,114.609375
0,2017-09-26 14:31:54 +0000,43.943454,-90.317412,5,35.040001,113.90625
0,2017-09-26 14:31:55 +0000,43.943324,-90.317016,5,35,114.257812
0,2017-09-26 14:31:59 +0000,43.942804,-90.315428,5,34.93,113.90625
0,2017-09-26 14:32:04 +0000,43.942168,-90.313436,5,34.610001,113.203125
0,2017-09-26 14:32:08 +0000,43.941675,-90.311844,5,34.580002,113.203125
0,2017-09-26 14:32:13 +0000,43.941051,-90.309852,5,34.689999,113.90625
0,2017-09-26 14:32:17 +0000,43.940563,-90.30827,5,34.759998,113.203125
0,2017-09-26 14:32:22 +0000,43.939949,-90.306288,5,34.799999,113.203125
0,2017-09-26 14:32:26 +0000,43.939485,-90.304716,5,33.400002,112.851562
0,2017-09-26 14:32:31 +0000,43.938902,-90.302846,5,32.369999,113.90625
0,2017-09-26 14:32:35 +0000,43.938413,-90.301378,5,32.119999,114.609375
0,2017-09-26 14:32:40 +0000,43.937825,-90.299548,5,31.91,113.90625
0,2017-09-26 14:32:44 +0000,43.937353,-90.298072,5,32.720001,114.960938
0,2017-09-26 14:32:49 +0000,43.936669,-90.296227,5,33.41,118.476562
0,2017-09-26 14:32:53 +0000,43.936092,-90.294792,5,32.959999,120.585938
0,2017-09-26 14:32:58 +0000,43.935312,-90.293047,5,33.279999,123.398438
0,2017-09-26 14:33:02 +0000,43.934626,-90.291682,5,33.27,125.15625
0,2017-09-26 14:33:07 +0000,43.933744,-90.290008,5,33.41,126.914062
0,2017-09-26 14:33:11 +0000,43.933024,-90.288667,5,33.16,127.265625
0,2017-09-26 14:33:16 +0000,43.93217,-90.28699,5,32.75,125.859375
0,2017-09-26 14:33:21 +0000,43.931251,-90.285394,5,32.48,127.265625
0,2017-09-26 14:33:26 +0000,43.930346,-90.28379,5,32.380001,127.265625
0,2017-09-26 14:33:31 +0000,43.929474,-90.282179,5,32.310001,126.914062
0,2017-09-26 14:33:36 +0000,43.92861,-90.280562,5,31.860001,126.914062
0,2017-09-26 14:33:41 +0000,43.927786,-90.279009,5,30.35,125.859375
0,2017-09-26 14:33:46 +0000,43.927038,-90.277441,5,30.49,122.695312
0,2017-09-26 14:33:50 +0000,43.926479,-90.27617,5,30.030001,119.179688
0,2017-09-26 14:33:55 +0000,43.925861,-90.274516,5,29.450001,116.015625
0,2017-09-26 14:33:59 +0000,43.925427,-90.273187,5,28.959999,112.5
0,2017-09-26 14:34:04 +0000,43.924938,-90.271494,5,30.33,110.742188
0,2017-09-26 14:34:08 +0000,43.924535,-90.270052,5,31.74,110.742188
0,2017-09-26 14:34:13 +0000,43.923994,-90.268129,5,33.950001,112.851562
0,2017-09-26 14:34:17 +0000,43.923469,-90.26656,5,35.560001,116.367188
0,2017-09-26 14:34:22 +0000,43.922697,-90.264597,5,35.639999,120.234375
0,2017-09-26 14:34:26 +0000,43.922022,-90.263091,5,35.18,124.101562
0,2017-09-26 14:34:31 +0000,43.921089,-90.261326,5,35.110001,128.671875
0,2017-09-26 14:34:36 +0000,43.920089,-90.259672,5,34.150002,131.835938
0,2017-09-26 14:34:41 +0000,43.919066,-90.258102,5,33.279999,131.484375
0,2017-09-26 14:34:46 +0000,43.918075,-90.256574,5,32.169998,131.484375
0,2017-09-26 14:34:51 +0000,43.917123,-90.255124,5,31.530001,131.835938
0,2017-09-26 14:34:56 +0000,43.916158,-90.253625,5,31.98,131.835938
0,2017-09-26 14:35:01 +0000,43.915232,-90.252057,5,33.43,126.210938
0,2017-09-26 14:35:05 +0000,43.914541,-90.250661,5,34.619999,122.34375
0,2017-09-26 14:35:10 +0000,43.913777,-90.248755,5,36.049999,116.015625
0,2017-09-26 14:35:13 +0000,43.913373,-90.247494,5,36.849998,112.851562
0,2017-09-26 14:35:18 +0000,43.912796,-90.245305,5,38.099998,106.875
0,2017-09-26 14:35:21 +0000,43.912509,-90.243913,5,38.740002,106.171875
0,2017-09-26 14:35:26 +0000,43.912032,-90.241602,5,37.59,106.523438
0,2017-09-26 14:35:29 +0000,43.911757,-90.240273,5,36.540001,106.523438
0,2017-09-26 14:35:34 +0000,43.911284,-90.238113,5,35.689999,106.523438
0,2017-09-26 14:35:37 +0000,43.911013,-90.236825,5,36.049999,106.875
0,2017-09-26 14:35:42 +0000,43.910552,-90.234684,5,35.970001,106.523438
